Manufacturer,Model,Year,Fuel_Type,Original_Price_ILS,Current_Price_ILS,Mileage_km,Hand,Ownership_Type
Skoda,Octavia,2020,Petrol,160000,102486,70608,3,Company
Toyota,Corolla,2022,Hybrid,155000,147741,32553,1,Company
Geely,Geometry C,2018,Electric,155000,91882,104575,1,Private
Toyota,Corolla,2023,Hybrid,155000,130437,16896,1,Leasing
Hyundai,Tucson,2020,Petrol,175000,141632,66669,2,Leasing
Toyota,Corolla,2024,Hybrid,155000,130486,1000,1,Company
Renault,Megane,2021,Diesel,140000,102756,50845,3,Private
Kia,Sportage,2023,Petrol,175000,161605,14547,1,Company
Kia,Sportage,2019,Petrol,175000,110562,87017,3,Leasing
Tesla,Model 3,2018,Electric,200000,104663,106278,2,Private
Renault,Megane,2023,Diesel,140000,138240,13034,1,Leasing
Toyota,Corolla,2021,Hybrid,155000,121643,52540,1,Leasing
Toyota,Corolla,2021,Hybrid,155000,100881,56363,3,Private
Skoda,Octavia,2019,Petrol,160000,124201,85696,2,Private
Mazda,Mazda 3,2018,Petrol,150000,116152,102819,1,Company
Toyota,Corolla,2019,Hybrid,155000,139466,83774,2,Company
Kia,Sportage,2022,Petrol,175000,113712,38346,1,Private
Geely,Geometry C,2019,Electric,155000,85449,88340,3,Private
Kia,Sportage,2019,Petrol,175000,65699,93266,3,Private
Skoda,Octavia,2019,Petrol,160000,88813,89587,1,Company
BYD,Atto 3,2018,Electric,165000,130237,99473,1,Company
Renault,Megane,2019,Diesel,140000,78226,85998,2,Leasing
Toyota,Corolla,2024,Hybrid,155000,153056,1000,1,Private
Toyota,Corolla,2018,Hybrid,155000,65873,109978,1,Leasing
Kia,Sportage,2021,Petrol,175000,98010,54532,3,Company
Mazda,Mazda 3,2020,Petrol,150000,75810,75861,1,Private
Mazda,Mazda 3,2022,Petrol,150000,98668,38650,3,Private
Mazda,Mazda 3,2020,Petrol,150000,115249,69813,3,Private
Kia,Sportage,2020,Petrol,175000,130205,69433,1,Private
Renault,Megane,2020,Diesel,140000,42288,76588,1,Private
Skoda,Octavia,2024,Petrol,160000,112979,6050,1,Private
Tesla,Model 3,2021,Electric,200000,200000,43232,2,Private
Skoda,Octavia,2021,Petrol,160000,100967,55122,3,Private
Skoda,Octavia,2021,Petrol,160000,133542,51259,2,Private
Geely,Geometry C,2021,Electric,155000,86555,53739,2,Leasing
Hyundai,Tucson,2024,Petrol,175000,75085,8985,1,Leasing
Kia,Sportage,2019,Petrol,175000,92810,90855,1,Private
Kia,Sportage,2018,Petrol,175000,43056,112721,3,Private
Toyota,Corolla,2023,Hybrid,155000,117430,18975,1,Company
Skoda,Octavia,2020,Petrol,160000,54019,78195,1,Private
Tesla,Model 3,2021,Electric,200000,168359,50055,3,Private
Geely,Geometry C,2024,Electric,155000,126971,1000,1,Leasing
Geely,Geometry C,2021,Electric,155000,45273,59580,1,Leasing
Hyundai,Tucson,2020,Petrol,175000,33646,78812,2,Company
Renault,Megane,2019,Diesel,140000,107421,83592,3,Private
Kia,Sportage,2020,Petrol,175000,117498,71127,1,Private
Toyota,Corolla,2021,Hybrid,155000,136096,50262,1,Company
Toyota,Corolla,2019,Hybrid,155000,95238,90621,3,Private
BYD,Atto 3,2019,Electric,165000,20000,97990,1,Private
Toyota,Corolla,2022,Hybrid,155000,155000,31609,2,Private
Mazda,Mazda 3,2024,Petrol,150000,144320,1000,1,Private
Kia,Sportage,2022,Petrol,175000,175000,29699,1,Leasing
Tesla,Model 3,2019,Electric,200000,83085,91891,2,Private
Skoda,Octavia,2019,Petrol,160000,77835,91265,3,Private
Skoda,Octavia,2024,Petrol,160000,152008,1000,1,Private
Kia,Sportage,2019,Petrol,175000,59963,94132,2,Private
Mazda,Mazda 3,2024,Petrol,150000,121006,1000,1,Company
Skoda,Octavia,2022,Petrol,160000,111824,37726,2,Private
Mazda,Mazda 3,2023,Petrol,150000,150000,11938,1,Private
Kia,Sportage,2022,Petrol,175000,133551,36163,2,Private
Geely,Geometry C,2021,Electric,155000,101238,54132,1,Private
Tesla,Model 3,2018,Electric,200000,128091,104723,2,Private
Skoda,Octavia,2021,Petrol,160000,91203,54974,1,Company
Renault,Megane,2018,Diesel,140000,20000,115786,1,Private
Tesla,Model 3,2023,Electric,200000,200000,12786,1,Private
Skoda,Octavia,2019,Petrol,160000,81108,90081,3,Leasing
Renault,Megane,2020,Diesel,140000,53449,74645,1,Private
Renault,Megane,2022,Diesel,140000,121707,33478,1,Private
BYD,Atto 3,2021,Electric,165000,150183,48709,1,Private
BYD,Atto 3,2023,Electric,165000,106716,20610,1,Company
Skoda,Octavia,2022,Petrol,160000,145523,33283,1,Private
Toyota,Corolla,2022,Hybrid,155000,129108,35417,2,Private
Kia,Sportage,2020,Petrol,175000,76357,74446,1,Company
Hyundai,Tucson,2023,Petrol,175000,106804,23508,2,Private
Skoda,Octavia,2024,Petrol,160000,148952,1000,1,Private
Kia,Sportage,2023,Petrol,175000,162243,17320,1,Private
Toyota,Corolla,2023,Hybrid,155000,155000,8393,1,Leasing
Skoda,Octavia,2019,Petrol,160000,40677,94735,3,Company
Geely,Geometry C,2018,Electric,155000,155000,93561,3,Private
Toyota,Corolla,2023,Hybrid,155000,155000,10385,2,Leasing
Skoda,Octavia,2023,Petrol,160000,160000,8241,2,Private
Kia,Sportage,2023,Petrol,175000,136816,20178,1,Private
Kia,Sportage,2020,Petrol,175000,24010,80291,1,Company
Renault,Megane,2024,Diesel,140000,135450,1163,1,Private
Kia,Sportage,2019,Petrol,175000,112502,88290,2,Private
BYD,Atto 3,2022,Electric,165000,144788,34191,1,Private
Geely,Geometry C,2019,Electric,155000,69504,90893,1,Private
Mazda,Mazda 3,2021,Petrol,150000,106916,52161,2,Leasing
Mazda,Mazda 3,2021,Petrol,150000,65510,57830,3,Company
Mazda,Mazda 3,2024,Petrol,150000,128159,1000,1,Company
Mazda,Mazda 3,2018,Petrol,150000,58169,111564,2,Private
Kia,Sportage,2020,Petrol,175000,73417,75914,1,Private
Skoda,Octavia,2024,Petrol,160000,121616,4620,1,Private
Hyundai,Tucson,2021,Petrol,175000,145416,50862,1,Private
Skoda,Octavia,2018,Petrol,160000,138469,100351,3,Private
Kia,Sportage,2020,Petrol,175000,68510,76925,1,Private
Mazda,Mazda 3,2020,Petrol,150000,87806,73770,2,Private
Kia,Sportage,2019,Petrol,175000,139969,85277,2,Private
BYD,Atto 3,2019,Electric,165000,50550,93279,3,Private
Mazda,Mazda 3,2021,Petrol,150000,51731,61667,3,Private
Mazda,Mazda 3,2019,Petrol,150000,111812,88024,1,Private
Geely,Geometry C,2022,Electric,155000,82103,38121,2,Company
Geely,Geometry C,2024,Electric,155000,142474,2188,1,Private
BYD,Atto 3,2018,Electric,165000,94478,103702,3,Leasing
Toyota,Corolla,2019,Hybrid,155000,77479,93396,1,Private
Mazda,Mazda 3,2018,Petrol,150000,104515,105233,3,Private
Geely,Geometry C,2018,Electric,155000,84255,105131,3,Private
Renault,Megane,2019,Diesel,140000,43722,91344,3,Leasing
Kia,Sportage,2024,Petrol,175000,98861,8440,1,Private
Toyota,Corolla,2023,Hybrid,155000,47893,27469,2,Leasing
Skoda,Octavia,2018,Petrol,160000,69942,109627,2,Private
Renault,Megane,2020,Diesel,140000,93767,69378,1,Private
Geely,Geometry C,2019,Electric,155000,84700,87207,2,Leasing
BYD,Atto 3,2020,Electric,165000,79607,72265,3,Company
Renault,Megane,2023,Diesel,140000,122270,17012,1,Private
Tesla,Model 3,2021,Electric,200000,132474,52497,3,Leasing
Skoda,Octavia,2018,Petrol,160000,104436,105765,2,Private
BYD,Atto 3,2024,Electric,165000,155043,1000,1,Private
Hyundai,Tucson,2024,Petrol,175000,140509,1000,1,Leasing
Kia,Sportage,2018,Petrol,175000,61421,110652,1,Private
Geely,Geometry C,2020,Electric,155000,153395,64214,1,Private
Skoda,Octavia,2024,Petrol,160000,134656,1368,1,Leasing
Mazda,Mazda 3,2023,Petrol,150000,123419,17896,1,Leasing
Mazda,Mazda 3,2023,Petrol,150000,113611,20298,2,Private
Kia,Sportage,2024,Petrol,175000,131861,4568,1,Private
Renault,Megane,2018,Diesel,140000,20000,113016,3,Leasing
Mazda,Mazda 3,2021,Petrol,150000,142410,49483,1,Private
Renault,Megane,2022,Diesel,140000,140000,29210,2,Private
Tesla,Model 3,2020,Electric,200000,64867,77041,2,Private
Geely,Geometry C,2021,Electric,155000,146779,48579,1,Private
Tesla,Model 3,2023,Electric,200000,73520,28504,1,Private
Tesla,Model 3,2024,Electric,200000,162734,3787,1,Private
Renault,Megane,2019,Diesel,140000,26037,94931,2,Private
Geely,Geometry C,2019,Electric,155000,82880,88737,3,Private
Hyundai,Tucson,2020,Petrol,175000,168283,65820,1,Private
Skoda,Octavia,2022,Petrol,160000,134029,36055,1,Private
Tesla,Model 3,2021,Electric,200000,193879,48176,2,Private
Hyundai,Tucson,2022,Petrol,175000,119919,37817,1,Private
Geely,Geometry C,2020,Electric,155000,46046,77079,3,Private
Kia,Sportage,2019,Petrol,175000,108843,88790,1,Private
Hyundai,Tucson,2024,Petrol,175000,160576,1000,1,Private
Geely,Geometry C,2022,Electric,155000,143350,33173,1,Private
Skoda,Octavia,2019,Petrol,160000,77116,91556,3,Private
Geely,Geometry C,2019,Electric,155000,65707,90749,3,Private
Toyota,Corolla,2020,Hybrid,155000,87591,74424,3,Private
Mazda,Mazda 3,2024,Petrol,150000,112090,4513,1,Private
BYD,Atto 3,2019,Electric,165000,97110,87663,2,Private
Renault,Megane,2022,Diesel,140000,130843,31359,2,Private
BYD,Atto 3,2022,Electric,165000,76201,41531,3,Private
Tesla,Model 3,2021,Electric,200000,193673,48405,2,Private
Toyota,Corolla,2019,Hybrid,155000,112611,89066,1,Private
Geely,Geometry C,2022,Electric,155000,79889,40805,2,Private
Hyundai,Tucson,2020,Petrol,175000,175000,63634,1,Private
Renault,Megane,2020,Diesel,140000,102883,68290,1,Private
Hyundai,Tucson,2021,Petrol,175000,133375,52091,2,Private
Renault,Megane,2018,Diesel,140000,20000,113904,3,Private
Renault,Megane,2019,Diesel,140000,60174,89295,2,Company
Renault,Megane,2018,Diesel,140000,89047,101754,1,Leasing
Skoda,Octavia,2024,Petrol,160000,133031,1000,1,Company
Hyundai,Tucson,2019,Petrol,175000,124445,87036,3,Private
BYD,Atto 3,2018,Electric,165000,59506,107883,3,Company
Skoda,Octavia,2019,Petrol,160000,70410,91478,2,Leasing
Renault,Megane,2021,Diesel,140000,45156,59542,2,Private
Renault,Megane,2023,Diesel,140000,127375,16465,1,Private
Mazda,Mazda 3,2023,Petrol,150000,150000,14914,2,Private
Renault,Megane,2019,Diesel,140000,47338,92360,1,Private
Renault,Megane,2023,Diesel,140000,71995,22547,1,Leasing
Kia,Sportage,2022,Petrol,175000,158437,33958,1,Private
Toyota,Corolla,2018,Hybrid,155000,84904,107196,2,Leasing
Tesla,Model 3,2023,Electric,200000,200000,9783,1,Private
Toyota,Corolla,2022,Hybrid,155000,124071,36419,2,Private
Skoda,Octavia,2019,Petrol,160000,92266,90094,3,Private
Tesla,Model 3,2024,Electric,200000,187665,1000,1,Private
Renault,Megane,2022,Diesel,140000,83065,38448,3,Private
Geely,Geometry C,2018,Electric,155000,28800,112620,3,Private
Skoda,Octavia,2019,Petrol,160000,124499,84210,2,Leasing
BYD,Atto 3,2022,Electric,165000,123341,36629,1,Private
Hyundai,Tucson,2021,Petrol,175000,78564,58968,2,Private
Renault,Megane,2019,Diesel,140000,61316,88734,2,Company
Skoda,Octavia,2021,Petrol,160000,53656,59370,3,Leasing
Mazda,Mazda 3,2021,Petrol,150000,70991,57288,3,Leasing
BYD,Atto 3,2024,Electric,165000,152045,1376,1,Private
Tesla,Model 3,2018,Electric,200000,151601,101825,1,Private
Kia,Sportage,2023,Petrol,175000,175000,15048,1,Private
Renault,Megane,2023,Diesel,140000,112379,17397,1,Company
Hyundai,Tucson,2024,Petrol,175000,163146,1162,1,Private
Geely,Geometry C,2022,Electric,155000,115907,35755,1,Private
Mazda,Mazda 3,2019,Petrol,150000,20000,102068,2,Private
Hyundai,Tucson,2018,Petrol,175000,20000,115585,3,Private
Mazda,Mazda 3,2023,Petrol,150000,150000,16252,1,Private
BYD,Atto 3,2021,Electric,165000,66829,58515,3,Private
Mazda,Mazda 3,2020,Petrol,150000,116345,68306,1,Leasing
BYD,Atto 3,2023,Electric,165000,165000,14864,2,Private
Geely,Geometry C,2022,Electric,155000,115661,36295,1,Private
Skoda,Octavia,2022,Petrol,160000,139864,34011,3,Private
Hyundai,Tucson,2023,Petrol,175000,146930,19027,1,Private
Geely,Geometry C,2023,Electric,155000,155000,10406,1,Private
BYD,Atto 3,2021,Electric,165000,165000,46987,3,Private
Toyota,Corolla,2023,Hybrid,155000,66027,25642,1,Company
BYD,Atto 3,2024,Electric,165000,162697,1000,1,Private
Mazda,Mazda 3,2019,Petrol,150000,136978,83252,3,Private
Kia,Sportage,2018,Petrol,175000,72514,109730,1,Private
Skoda,Octavia,2021,Petrol,160000,56384,61241,2,Private
Hyundai,Tucson,2021,Petrol,175000,175000,47374,2,Private
Geely,Geometry C,2021,Electric,155000,20324,64525,1,Private
BYD,Atto 3,2019,Electric,165000,20000,99759,1,Leasing
Hyundai,Tucson,2022,Petrol,175000,128738,36389,3,Private
BYD,Atto 3,2023,Electric,165000,110311,21854,1,Private
Renault,Megane,2024,Diesel,140000,130131,1000,1,Private
Tesla,Model 3,2019,Electric,200000,71609,93447,1,Private
Geely,Geometry C,2020,Electric,155000,76863,73613,2,Private
Kia,Sportage,2023,Petrol,175000,175000,12132,1,Private
Kia,Sportage,2023,Petrol,175000,131968,20944,1,Private
Hyundai,Tucson,2020,Petrol,175000,103026,72515,3,Private
Mazda,Mazda 3,2018,Petrol,150000,92299,106659,1,Private
Mazda,Mazda 3,2018,Petrol,150000,63469,110595,3,Private
Toyota,Corolla,2018,Hybrid,155000,108902,105579,1,Private
Renault,Megane,2019,Diesel,140000,63898,89228,3,Private
Renault,Megane,2021,Diesel,140000,41010,58800,1,Leasing
Hyundai,Tucson,2019,Petrol,175000,62352,93861,1,Private
Mazda,Mazda 3,2019,Petrol,150000,85822,90794,2,Private
Tesla,Model 3,2021,Electric,200000,105936,56157,3,Private
Tesla,Model 3,2018,Electric,200000,104990,106933,1,Private
Skoda,Octavia,2024,Petrol,160000,152873,1000,1,Private
Skoda,Octavia,2023,Petrol,160000,136604,18613,2,Private
Geely,Geometry C,2019,Electric,155000,155000,80373,1,Private
BYD,Atto 3,2022,Electric,165000,96879,39635,1,Private
Kia,Sportage,2024,Petrol,175000,161429,1000,1,Private
Toyota,Corolla,2018,Hybrid,155000,103336,106742,1,Private
BYD,Atto 3,2023,Electric,165000,130588,20029,1,Private
Tesla,Model 3,2024,Electric,200000,167438,1000,1,Leasing
Hyundai,Tucson,2021,Petrol,175000,175000,42278,3,Private
Tesla,Model 3,2023,Electric,200000,112877,22353,1,Leasing
Tesla,Model 3,2021,Electric,200000,118496,53997,1,Leasing
Hyundai,Tucson,2019,Petrol,175000,83567,90170,1,Leasing
Geely,Geometry C,2024,Electric,155000,147377,1000,1,Private
BYD,Atto 3,2018,Electric,165000,154227,98060,3,Private
Tesla,Model 3,2024,Electric,200000,98624,10176,1,Private
Toyota,Corolla,2023,Hybrid,155000,69140,25377,1,Leasing
Kia,Sportage,2019,Petrol,175000,89712,90667,3,Private
BYD,Atto 3,2021,Electric,165000,117291,52363,2,Private
Kia,Sportage,2020,Petrol,175000,89821,72862,1,Leasing
BYD,Atto 3,2020,Electric,165000,20000,86229,2,Private
Toyota,Corolla,2020,Hybrid,155000,92287,74199,1,Private
Toyota,Corolla,2019,Hybrid,155000,58651,95376,2,Private
Toyota,Corolla,2024,Hybrid,155000,126472,4207,1,Private
Tesla,Model 3,2022,Electric,200000,200000,29405,3,Private
Mazda,Mazda 3,2018,Petrol,150000,88129,105709,3,Leasing
Hyundai,Tucson,2024,Petrol,175000,118626,6062,1,Private
Kia,Sportage,2023,Petrol,175000,169338,15864,2,Private
Mazda,Mazda 3,2023,Petrol,150000,129927,18931,1,Private
Kia,Sportage,2023,Petrol,175000,175000,14372,2,Private
Hyundai,Tucson,2018,Petrol,175000,59992,110688,2,Private
Renault,Megane,2022,Diesel,140000,101227,34189,2,Leasing
Geely,Geometry C,2018,Electric,155000,70649,106821,1,Company
Mazda,Mazda 3,2022,Petrol,150000,129346,34342,3,Private
Hyundai,Tucson,2019,Petrol,175000,95493,90401,1,Private
Renault,Megane,2021,Diesel,140000,92879,52359,2,Private
Kia,Sportage,2019,Petrol,175000,112723,87550,3,Private
Kia,Sportage,2023,Petrol,175000,175000,6654,1,Private
Tesla,Model 3,2024,Electric,200000,189481,1000,1,Private
Mazda,Mazda 3,2022,Petrol,150000,114945,37268,1,Private
Mazda,Mazda 3,2021,Petrol,150000,150000,47426,1,Private
Hyundai,Tucson,2018,Petrol,175000,49808,110871,1,Leasing
Geely,Geometry C,2023,Electric,155000,148399,15513,1,Private
BYD,Atto 3,2019,Electric,165000,137602,83870,1,Private
Mazda,Mazda 3,2024,Petrol,150000,117938,2174,1,Leasing
Toyota,Corolla,2023,Hybrid,155000,154866,16120,1,Private
Hyundai,Tucson,2019,Petrol,175000,75837,91305,1,Company
Geely,Geometry C,2020,Electric,155000,126571,66730,2,Private
Tesla,Model 3,2023,Electric,200000,122859,21633,1,Leasing
Kia,Sportage,2021,Petrol,175000,175000,40142,1,Private
Skoda,Octavia,2022,Petrol,160000,142863,34022,3,Private
Hyundai,Tucson,2022,Petrol,175000,175000,31843,1,Private
Geely,Geometry C,2023,Electric,155000,149057,15545,1,Private
Renault,Megane,2024,Diesel,140000,113319,1184,1,Leasing
Tesla,Model 3,2024,Electric,200000,190906,1000,1,Private
Geely,Geometry C,2022,Electric,155000,109662,36879,2,Private
Mazda,Mazda 3,2024,Petrol,150000,139240,1000,1,Private
Kia,Sportage,2024,Petrol,175000,166842,1413,1,Private
Geely,Geometry C,2018,Electric,155000,113884,101060,3,Leasing
BYD,Atto 3,2024,Electric,165000,76648,10660,1,Private
BYD,Atto 3,2022,Electric,165000,84049,39344,1,Leasing
Kia,Sportage,2018,Petrol,175000,37879,113714,1,Private
Renault,Megane,2019,Diesel,140000,54615,90567,3,Private
BYD,Atto 3,2022,Electric,165000,151968,30143,1,Company
BYD,Atto 3,2023,Electric,165000,69567,26650,2,Private
Mazda,Mazda 3,2020,Petrol,150000,20000,85231,3,Company
Kia,Sportage,2019,Petrol,175000,43170,96210,1,Private
Tesla,Model 3,2022,Electric,200000,131508,36079,3,Company
Mazda,Mazda 3,2024,Petrol,150000,146030,1000,1,Private
Toyota,Corolla,2020,Hybrid,155000,155000,64952,1,Private
Hyundai,Tucson,2020,Petrol,175000,104398,72395,3,Private
Kia,Sportage,2021,Petrol,175000,81993,58830,1,Private
Geely,Geometry C,2023,Electric,155000,110710,20456,2,Private
Kia,Sportage,2023,Petrol,175000,80733,24527,1,Leasing
Hyundai,Tucson,2024,Petrol,175000,161960,1000,1,Private
Tesla,Model 3,2019,Electric,200000,178152,82369,3,Private
Toyota,Corolla,2022,Hybrid,155000,76719,43052,2,Private
Renault,Megane,2018,Diesel,140000,92686,102115,1,Private
BYD,Atto 3,2021,Electric,165000,43266,62113,1,Private
Geely,Geometry C,2021,Electric,155000,124907,51114,1,Private
Hyundai,Tucson,2019,Petrol,175000,159894,83365,2,Private
Kia,Sportage,2024,Petrol,175000,169425,1000,1,Private
Geely,Geometry C,2018,Electric,155000,46542,109494,2,Leasing
Mazda,Mazda 3,2018,Petrol,150000,92888,106791,2,Private
Geely,Geometry C,2019,Electric,155000,61377,91737,3,Private
Tesla,Model 3,2018,Electric,200000,80311,107645,2,Leasing
Geely,Geometry C,2024,Electric,155000,119931,4322,1,Private
Skoda,Octavia,2020,Petrol,160000,71792,75951,3,Private
Kia,Sportage,2019,Petrol,175000,70980,92602,3,Private
Renault,Megane,2023,Diesel,140000,100834,20610,1,Private
Mazda,Mazda 3,2021,Petrol,150000,62216,61087,1,Private
Kia,Sportage,2023,Petrol,175000,115233,22526,1,Private
Kia,Sportage,2019,Petrol,175000,132011,85282,2,Private
Geely,Geometry C,2018,Electric,155000,46177,110458,3,Private
Toyota,Corolla,2021,Hybrid,155000,77156,57816,1,Leasing
Skoda,Octavia,2020,Petrol,160000,84003,74683,2,Private
Toyota,Corolla,2018,Hybrid,155000,63952,112074,1,Private
BYD,Atto 3,2022,Electric,165000,148916,33350,1,Private
Mazda,Mazda 3,2020,Petrol,150000,150000,64998,1,Private
Mazda,Mazda 3,2024,Petrol,150000,121289,1000,1,Leasing
Skoda,Octavia,2020,Petrol,160000,151123,64480,2,Leasing
Tesla,Model 3,2024,Electric,200000,117548,5508,1,Leasing
BYD,Atto 3,2023,Electric,165000,165000,12473,1,Private
Skoda,Octavia,2020,Petrol,160000,124867,67495,3,Company
Renault,Megane,2021,Diesel,140000,20000,64425,2,Private
Kia,Sportage,2023,Petrol,175000,86635,25791,1,Private
Kia,Sportage,2018,Petrol,175000,44569,111311,2,Leasing
Skoda,Octavia,2021,Petrol,160000,100894,55241,3,Private
Renault,Megane,2019,Diesel,140000,63670,89529,1,Private
Mazda,Mazda 3,2024,Petrol,150000,147283,1000,1,Private
BYD,Atto 3,2021,Electric,165000,136977,51093,1,Private
Geely,Geometry C,2024,Electric,155000,87543,6561,1,Company
Tesla,Model 3,2019,Electric,200000,176268,82088,2,Private
Skoda,Octavia,2018,Petrol,160000,73531,109004,3,Private
Renault,Megane,2018,Diesel,140000,65334,106222,2,Private
Hyundai,Tucson,2019,Petrol,175000,121010,87319,2,Private
Geely,Geometry C,2022,Electric,155000,155000,30961,1,Private
Mazda,Mazda 3,2022,Petrol,150000,132617,34112,3,Private
Toyota,Corolla,2024,Hybrid,155000,104808,6328,1,Private
Toyota,Corolla,2022,Hybrid,155000,155000,29870,3,Private
Renault,Megane,2018,Diesel,140000,21135,111370,3,Leasing
Toyota,Corolla,2023,Hybrid,155000,155000,8849,1,Private
Geely,Geometry C,2018,Electric,155000,56905,109213,3,Private
Toyota,Corolla,2021,Hybrid,155000,137061,51286,3,Private
Mazda,Mazda 3,2021,Petrol,150000,150000,47176,1,Private
Skoda,Octavia,2021,Petrol,160000,82980,58077,2,Private
BYD,Atto 3,2021,Electric,165000,88735,54452,3,Leasing
Geely,Geometry C,2023,Electric,155000,124438,17800,1,Leasing
Toyota,Corolla,2021,Hybrid,155000,49127,60938,3,Company
Mazda,Mazda 3,2024,Petrol,150000,145897,1000,1,Private
Geely,Geometry C,2023,Electric,155000,97534,22482,2,Private
Geely,Geometry C,2024,Electric,155000,129376,1000,1,Leasing
Tesla,Model 3,2020,Electric,200000,180981,66058,3,Private
Renault,Megane,2020,Diesel,140000,32322,77552,3,Private
Toyota,Corolla,2022,Hybrid,155000,101903,39018,2,Private
BYD,Atto 3,2018,Electric,165000,91386,105691,1,Private
Hyundai,Tucson,2020,Petrol,175000,153429,65479,2,Leasing
Hyundai,Tucson,2020,Petrol,175000,142219,68496,1,Private
Kia,Sportage,2019,Petrol,175000,113778,88024,3,Private
Hyundai,Tucson,2019,Petrol,175000,33216,95650,3,Company
Geely,Geometry C,2019,Electric,155000,31650,95803,2,Private
Toyota,Corolla,2021,Hybrid,155000,47621,63133,2,Private
BYD,Atto 3,2019,Electric,165000,65110,92087,2,Private
BYD,Atto 3,2022,Electric,165000,82742,40748,2,Private
Geely,Geometry C,2023,Electric,155000,121179,19372,1,Private
BYD,Atto 3,2021,Electric,165000,118294,52734,1,Private
Toyota,Corolla,2024,Hybrid,155000,93036,8093,1,Private
Skoda,Octavia,2020,Petrol,160000,134388,68684,1,Private
Hyundai,Tucson,2023,Petrol,175000,175000,10327,1,Private
Toyota,Corolla,2023,Hybrid,155000,155000,8690,2,Private
BYD,Atto 3,2021,Electric,165000,106835,53190,3,Private
Mazda,Mazda 3,2020,Petrol,150000,111574,71209,1,Private
Geely,Geometry C,2022,Electric,155000,88536,39187,3,Private
Hyundai,Tucson,2019,Petrol,175000,49953,94854,3,Private
Skoda,Octavia,2024,Petrol,160000,137368,1000,1,Leasing
Renault,Megane,2018,Diesel,140000,20138,112673,1,Private
Skoda,Octavia,2019,Petrol,160000,20000,100811,3,Private
Hyundai,Tucson,2020,Petrol,175000,118161,70620,1,Private
Toyota,Corolla,2019,Hybrid,155000,100412,90137,3,Private
Renault,Megane,2018,Diesel,140000,28455,111571,1,Private
BYD,Atto 3,2021,Electric,165000,108321,53686,1,Private
Hyundai,Tucson,2020,Petrol,175000,127456,68520,1,Leasing
Geely,Geometry C,2024,Electric,155000,149877,1000,1,Private
Renault,Megane,2021,Diesel,140000,56071,57785,3,Private
Tesla,Model 3,2023,Electric,200000,118845,21449,1,Leasing
BYD,Atto 3,2024,Electric,165000,138494,1000,1,Leasing
BYD,Atto 3,2020,Electric,165000,20000,82262,2,Private
BYD,Atto 3,2020,Electric,165000,137162,67225,2,Private
BYD,Atto 3,2020,Electric,165000,145185,64296,3,Leasing
Toyota,Corolla,2023,Hybrid,155000,123524,19676,2,Private
Tesla,Model 3,2022,Electric,200000,109482,39865,2,Private
Toyota,Corolla,2018,Hybrid,155000,67195,111303,3,Private
Hyundai,Tucson,2019,Petrol,175000,73172,91170,2,Leasing
Geely,Geometry C,2024,Electric,155000,151716,1000,1,Private
Hyundai,Tucson,2024,Petrol,175000,129932,5650,1,Private
Geely,Geometry C,2022,Electric,155000,131705,33184,3,Private
BYD,Atto 3,2022,Electric,165000,165000,29916,1,Private
Hyundai,Tucson,2024,Petrol,175000,167690,1000,1,Private
BYD,Atto 3,2021,Electric,165000,109275,52564,1,Leasing
Skoda,Octavia,2018,Petrol,160000,62308,109755,1,Leasing
Renault,Megane,2021,Diesel,140000,36518,60881,1,Private
BYD,Atto 3,2019,Electric,165000,137680,81772,3,Leasing
Toyota,Corolla,2022,Hybrid,155000,114135,35940,3,Company
BYD,Atto 3,2023,Electric,165000,146218,17038,2,Private
Kia,Sportage,2023,Petrol,175000,113157,20359,1,Leasing
